symbol,date,price
AAPL,04/22/2019,51.13
AAPL,04/18/2019,50.97
AAPL,04/17/2019,50.78
AAPL,04/16/2019,49.81
AAPL,04/15/2019,49.81
AAPL,4/12/2019,49.72
AAPL,4/11/2019,49.74
AAPL,4/10/2019,50.16
AAPL,4/9/2019,49.88
AAPL,4/8/2019,50.03
AAPL,4/5/2019,49.25
AAPL,4/4/2019,48.92
AAPL,4/3/2019,48.84
AAPL,4/2/2019,48.51
AAPL,4/1/2019,47.81
AAPL,03/29/2019,47.49
AAPL,03/28/2019,47.18
AAPL,03/27/2019,47.12
AAPL,03/26/2019,46.70
AAPL,03/25/2019,47.19
AAPL,03/22/2019,47.76
AAPL,03/21/2019,48.77
AAPL,03/20/2019,47.04
AAPL,03/19/2019,46.63
AAPL,03/18/2019,47.01
AAPL,03/15/2019,46.53
AAPL,03/14/2019,45.93
AAPL,03/13/2019,45.43
AAPL,3/12/2019,45.23
AAPL,3/11/2019,44.73
AAPL,3/8/2019,43.23
AAPL,3/7/2019,43.13
AAPL,3/6/2019,43.63
AAPL,3/5/2019,43.88
AAPL,3/4/2019,43.96
AAPL,3/1/2019,43.74
AAPL,02/28/2019,43.29
AAPL,02/27/2019,43.72
AAPL,02/26/2019,43.58
AAPL,02/25/2019,43.56
AAPL,02/22/2019,43.24
AAPL,02/21/2019,42.77
AAPL,02/20/2019,43.01
AAPL,02/19/2019,42.73
AAPL,02/15/2019,42.61
AAPL,02/14/2019,42.70
AAPL,02/13/2019,42.55
AAPL,2/12/2019,42.72
AAPL,2/11/2019,42.36
AAPL,2/8/2019,42.60
AAPL,2/7/2019,42.74
AAPL,2/6/2019,43.56
AAPL,2/5/2019,43.55
AAPL,2/4/2019,42.81
AAPL,2/1/2019,41.63
AAPL,01/31/2019,41.61
AAPL,01/30/2019,41.31
AAPL,01/29/2019,38.67
AAPL,01/28/2019,39.08
AAPL,01/25/2019,39.44
AAPL,01/24/2019,38.18
AAPL,01/23/2019,38.48
AAPL,01/22/2019,38.33
AAPL,01/18/2019,39.21
AAPL,01/17/2019,38.97
AAPL,01/16/2019,38.74
AAPL,01/15/2019,38.27
AAPL,01/14/2019,37.50
AAPL,1/11/2019,38.07
AAPL,1/10/2019,38.45
AAPL,1/9/2019,38.33
AAPL,1/8/2019,37.69
AAPL,1/7/2019,36.98
AAPL,1/4/2019,37.07
AAPL,1/3/2019,35.55
AAPL,1/2/2019,39.48
AAPL,12/31/2018,39.44
AAPL,12/28/2018,39.06
AAPL,12/27/2018,39.04
AAPL,12/26/2018,39.29
AAPL,12/24/2018,36.71
AAPL,12/21/2018,37.68
AAPL,12/20/2018,39.21
AAPL,12/19/2018,40.22
AAPL,12/18/2018,41.52
AAPL,12/17/2018,40.99
AAPL,12/14/2018,41.37
AAPL,12/13/2018,42.74
AAPL,12/12/2018,42.28
AAPL,12/11/2018,42.16
AAPL,12/10/2018,42.40
AAPL,12/7/2018,42.12
AAPL,12/6/2018,43.68
AAPL,12/4/2018,44.17
AAPL,12/3/2018,46.21
AAPL,11/30/2018,44.65
AAPL,11/29/2018,44.89
AAPL,11/28/2018,45.24
AAPL,11/27/2018,43.56
AAPL,11/26/2018,43.66
AAPL,11/23/2018,43.07
AAPL,11/21/2018,44.20
AAPL,11/20/2018,44.25
AAPL,11/19/2018,46.47
AAPL,11/16/2018,48.38
AAPL,11/15/2018,47.85
AAPL,11/14/2018,46.70
AAPL,11/13/2018,48.06
AAPL,11/12/2018,48.54
AAPL,11/9/2018,51.12
AAPL,11/8/2018,52.12
AAPL,11/7/2018,52.49
AAPL,11/6/2018,50.94
AAPL,11/5/2018,50.40
AAPL,11/2/2018,51.87
AAPL,11/1/2018,55.56
AAPL,10/31/2018,54.72
AAPL,10/30/2018,53.33
AAPL,10/29/2018,53.06
AAPL,10/26/2018,54.08
AAPL,10/25/2018,54.95
AAPL,10/24/2018,53.77
AAPL,10/23/2018,55.68
AAPL,10/22/2018,55.16
AAPL,10/19/2018,54.83
AAPL,10/18/2018,54.01
AAPL,10/17/2018,55.30
AAPL,10/16/2018,55.54
AAPL,10/15/2018,54.34
AAPL,10/12/2018,55.53
AAPL,10/11/2018,53.61
AAPL,10/10/2018,54.09
AAPL,10/9/2018,56.72
AAPL,10/8/2018,55.94
AAPL,10/5/2018,56.07
AAPL,10/4/2018,57.00
AAPL,10/3/2018,58.02
AAPL,10/2/2018,57.32
AAPL,10/1/2018,56.82
AAPL,09/28/2018,56.44
AAPL,09/27/2018,56.24
AAPL,09/26/2018,55.11
AAPL,09/25/2018,55.55
AAPL,09/24/2018,55.20
AAPL,09/21/2018,54.42
AAPL,09/20/2018,55.01
AAPL,09/19/2018,54.59
AAPL,09/18/2018,54.56
AAPL,09/17/2018,54.47
AAPL,09/14/2018,55.96
AAPL,09/13/2018,56.60
AAPL,9/12/2018,55.27
AAPL,9/11/2018,55.96
AAPL,9/10/2018,54.58
AAPL,9/7/2018,55.33
AAPL,9/6/2018,55.78
AAPL,9/5/2018,56.72
AAPL,9/4/2018,57.09
AAPL,08/31/2018,56.91
AAPL,08/30/2018,56.26
AAPL,08/29/2018,55.75
AAPL,08/28/2018,54.93
AAPL,08/27/2018,54.49
AAPL,08/24/2018,54.04
AAPL,08/23/2018,53.87
AAPL,08/22/2018,53.76
AAPL,08/21/2018,53.76
AAPL,08/20/2018,53.87
AAPL,08/17/2018,54.40
AAPL,08/16/2018,53.33
AAPL,08/15/2018,52.56
AAPL,08/14/2018,52.44
AAPL,08/13/2018,52.22
AAPL,8/10/2018,51.88
AAPL,8/9/2018,52.22
AAPL,8/8/2018,51.81
AAPL,8/7/2018,51.78
AAPL,8/6/2018,52.27
AAPL,8/3/2018,52.00
AAPL,8/2/2018,51.85
AAPL,8/1/2018,50.38
AAPL,07/31/2018,47.57
AAPL,07/30/2018,47.48
AAPL,07/27/2018,47.75
AAPL,07/26/2018,48.55
AAPL,07/25/2018,48.71
AAPL,07/24/2018,48.25
AAPL,07/23/2018,47.90
AAPL,07/20/2018,47.86
AAPL,07/19/2018,47.97
AAPL,07/18/2018,47.60
AAPL,07/17/2018,47.86
AAPL,07/16/2018,47.73
AAPL,07/13/2018,47.83
AAPL,7/12/2018,47.76
AAPL,7/11/2018,46.97
AAPL,7/10/2018,47.59
AAPL,7/9/2018,47.65
AAPL,7/6/2018,46.99
AAPL,7/5/2018,46.35
AAPL,7/3/2018,45.98
AAPL,7/2/2018,46.80
AAPL,06/29/2018,46.28
AAPL,06/28/2018,46.38
AAPL,06/27/2018,46.04
AAPL,06/26/2018,46.11
AAPL,06/25/2018,45.54
AAPL,06/22/2018,46.23
AAPL,06/21/2018,46.37
AAPL,06/20/2018,46.63
AAPL,06/19/2018,46.42
AAPL,06/18/2018,47.19
AAPL,06/15/2018,47.21
AAPL,06/14/2018,47.70
AAPL,06/13/2018,47.68
AAPL,6/12/2018,48.07
AAPL,6/11/2018,47.81
AAPL,6/8/2018,47.93
AAPL,6/7/2018,48.37
AAPL,6/6/2018,48.50
AAPL,6/5/2018,48.33
AAPL,6/4/2018,47.96
AAPL,6/1/2018,47.56
AAPL,05/31/2018,46.72
AAPL,05/30/2018,46.88
AAPL,05/29/2018,46.98
AAPL,05/25/2018,47.15
AAPL,05/24/2018,47.04
AAPL,05/23/2018,47.09
AAPL,05/22/2018,46.79
AAPL,05/21/2018,46.91
AAPL,05/18/2018,46.58
AAPL,05/17/2018,46.75
AAPL,05/16/2018,47.05
AAPL,05/15/2018,46.61
AAPL,05/14/2018,47.04
AAPL,5/11/2018,47.15
AAPL,5/10/2018,47.51
AAPL,5/9/2018,46.84
AAPL,5/8/2018,46.51
AAPL,5/7/2018,46.29
AAPL,5/4/2018,45.96
AAPL,5/3/2018,44.22
AAPL,5/2/2018,44.14
AAPL,5/1/2018,42.28
AAPL,04/30/2018,41.32
AAPL,04/27/2018,40.58
AAPL,04/26/2018,41.06
AAPL,04/25/2018,40.91
AAPL,04/24/2018,40.74
AAPL,04/23/2018,41.31
AAPL,04/20/2018,41.43
AAPL,04/19/2018,43.20
AAPL,04/18/2018,44.46
AAPL,04/17/2018,44.56
AAPL,04/16/2018,43.96
AAPL,04/13/2018,43.68
AAPL,4/12/2018,43.54
AAPL,4/11/2018,43.11
AAPL,4/10/2018,43.31
AAPL,4/9/2018,42.51
AAPL,4/6/2018,42.10
AAPL,4/5/2018,43.20
AAPL,4/4/2018,42.90
AAPL,4/3/2018,42.10
AAPL,4/2/2018,41.67
AAPL,03/29/2018,41.95
AAPL,03/28/2018,41.62
AAPL,03/27/2018,42.09
AAPL,03/26/2018,43.19
AAPL,03/23/2018,41.24
AAPL,03/22/2018,42.21
AAPL,03/21/2018,42.82
AAPL,03/20/2018,43.81
AAPL,03/19/2018,43.83
AAPL,03/16/2018,44.51
AAPL,03/15/2018,44.66
AAPL,03/14/2018,44.61
AAPL,03/13/2018,44.99
AAPL,3/12/2018,45.43
AAPL,3/9/2018,45.00
AAPL,3/8/2018,44.24
AAPL,3/7/2018,43.76
AAPL,3/6/2018,44.17
AAPL,3/5/2018,44.21
AAPL,3/2/2018,44.05
AAPL,3/1/2018,43.75
AAPL,02/28/2018,44.53
AAPL,02/27/2018,44.60
AAPL,02/26/2018,44.74
AAPL,02/23/2018,43.88
AAPL,02/22/2018,43.13
AAPL,02/21/2018,42.77
AAPL,02/20/2018,42.96
AAPL,02/16/2018,43.11
AAPL,02/15/2018,43.25
AAPL,02/14/2018,41.84
AAPL,02/13/2018,41.09
AAPL,2/12/2018,40.68
AAPL,2/9/2018,39.10
AAPL,2/8/2018,38.79
AAPL,2/7/2018,39.89
AAPL,2/6/2018,40.76
AAPL,2/5/2018,39.12
AAPL,2/2/2018,40.13
AAPL,2/1/2018,41.95
AAPL,01/31/2018,41.86
AAPL,01/30/2018,41.74
AAPL,01/29/2018,41.99
AAPL,01/26/2018,42.88
AAPL,01/25/2018,42.78
AAPL,01/24/2018,43.56
AAPL,01/23/2018,44.26
AAPL,01/22/2018,44.25
AAPL,01/19/2018,44.62
AAPL,01/18/2018,44.82
AAPL,01/17/2018,44.78
AAPL,01/16/2018,44.05
AAPL,1/12/2018,44.27
AAPL,1/11/2018,43.82
AAPL,1/10/2018,43.57
AAPL,1/9/2018,43.58
AAPL,1/8/2018,43.59
AAPL,1/5/2018,43.75
AAPL,1/4/2018,43.26
AAPL,1/3/2018,43.06
AAPL,1/2/2018,43.07
AAPL,12/29/2017,42.31
AAPL,12/28/2017,42.77
AAPL,12/27/2017,42.65
AAPL,12/26/2017,42.64
AAPL,12/22/2017,43.75
AAPL,12/21/2017,43.75
AAPL,12/20/2017,43.59
AAPL,12/19/2017,43.64
AAPL,12/18/2017,44.11
AAPL,12/15/2017,43.49
AAPL,12/14/2017,43.06
AAPL,12/13/2017,43.07
AAPL,12/12/2017,42.93
AAPL,12/11/2017,43.17
AAPL,12/8/2017,42.34
AAPL,12/7/2017,42.33
AAPL,12/6/2017,42.25
AAPL,12/5/2017,42.41
AAPL,12/4/2017,42.45
AAPL,12/1/2017,42.76
AAPL,11/30/2017,42.96
AAPL,11/29/2017,42.37
AAPL,11/28/2017,43.27
AAPL,11/27/2017,43.52
AAPL,11/24/2017,43.74
AAPL,11/22/2017,43.74
AAPL,11/21/2017,43.29
AAPL,11/20/2017,42.50
AAPL,11/17/2017,42.54
AAPL,11/16/2017,42.78
AAPL,11/15/2017,42.27
AAPL,11/14/2017,42.84
AAPL,11/13/2017,43.49
AAPL,11/10/2017,43.67
AAPL,11/9/2017,43.97
AAPL,11/8/2017,44.06
AAPL,11/7/2017,43.70
AAPL,11/6/2017,43.56
AAPL,11/3/2017,43.13
AAPL,11/2/2017,42.03
AAPL,11/1/2017,41.72
AAPL,10/31/2017,42.26
AAPL,10/30/2017,41.68
AAPL,10/27/2017,40.76
AAPL,10/26/2017,39.35
AAPL,10/25/2017,39.10
AAPL,10/24/2017,39.28
AAPL,10/23/2017,39.04
AAPL,10/20/2017,39.06
AAPL,10/19/2017,39.00
AAPL,10/18/2017,39.94
AAPL,10/17/2017,40.12
AAPL,10/16/2017,39.97
AAPL,10/13/2017,39.25
AAPL,10/12/2017,39.00
AAPL,10/11/2017,39.14
AAPL,10/10/2017,38.98
AAPL,10/9/2017,38.96
